cas,alkane,methyl,alkene,alkyne,alcohols,amines,nitriles,aromatics,alkyl halides,esters,ketones,aldehydes,carboxylic acids,ether,acyl halides,amides,nitro
16335981,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
16336508,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1633767,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1633892,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16339289,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16339290,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1633972,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1634044,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1634099,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16346626,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
1634782,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1635025,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16350995,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16354588,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
16355923,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16356051,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16356119,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1635843,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1636346,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1636391,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636415,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636437,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636448,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16365278,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
1636824,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1636835,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
16369054,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
16369214,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1638160,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
16382186,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1638228,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1638262,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384977,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16386939,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
16387556,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
16387705,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16387716,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16388480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1638864,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1638955,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1639016,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1639049,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1639094,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16393898,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1639436,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
16400638,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1640397,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1640897,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16409248,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
16409431,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16409442,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
16409453,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1641094,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
16414816,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1641492,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16419786,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
16420136,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16421526,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1642495,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
1642815,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0
16429031,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1643158,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
1643169,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
1643192,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1643283,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0
1643341,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0
16433811,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16433888,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
16434972,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
16435497,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16456330,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16456523,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1645654,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
16460563,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16461942,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1646260,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
16463302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1646533,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
16466618,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
16468750,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1646884,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16469628,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1647069,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1647081,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1647161,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1647230,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1647263,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16473113,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16474365,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16474412,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
16474434,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
16475459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16475904,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0
16478185,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
16478845,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
16479779,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16483980,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16484176,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16487313,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
16487335,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16487379,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
16487653,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16487686,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16488985,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
1649087,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16491159,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16491364,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1649189,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
1649258,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
16493804,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
16494249,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
16494363,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1649463,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
164987,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16499186,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16499880,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
16503256,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
165047245,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
16508331,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
16510375,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
16510499,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16513603,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
16513727,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
16515905,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
16518620,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
16518642,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
16519974,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16519985,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16520040,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16520211,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16520620,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
16523287,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
16526275,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16526902,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652819,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16528920,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1652897,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16529661,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16529763,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16529821,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16529832,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16530668,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1653163,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16532788,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
16532799,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1653301,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1653312,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1653323,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1653334,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1653345,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1653403,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16536575,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
16536586,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
165424,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16544211,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1
16544528,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16544700,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
16544959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1654520,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1654553,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16545689,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1654871,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1655078,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
1655410,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1655421,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
165547795,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
16554839,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1655681,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1655692,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
16557441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1656480,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
16567183,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1656946,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
16571418,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1657325,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1657609,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
16577518,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16580191,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16580237,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16580248,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16580260,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1658088,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16584002,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1658420,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
16587330,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16587352,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16587409,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16587476,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16587523,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16587716,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16588344,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
16591563,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16596035,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
16596386,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16596411,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16597356,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1660044,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1660157,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
16605917,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
16606023,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
16606181,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16606476,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16607800,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16609282,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1660953,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16610756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16611157,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
16613879,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
16617462,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
16618727,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1662017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16624683,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16627104,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16627115,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16629199,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16630550,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
16630663,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
16631622,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16631633,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166327191,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1663350,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1663394,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1663452,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16634825,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
1663612,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
16636627,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
1663678,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
16637131,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
16642572,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16643155,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1664353,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1664400,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
16645106,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1664568,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0
1664591,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
16647044,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16647055,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16648218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16649528,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16650150,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
16654470,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
16654641,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1665481,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
16655826,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1665594,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1666133,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16662478,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
16664452,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16666801,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16668670,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16668681,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16668830,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1666962,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1667001,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1667012,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1667045,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1667114,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
16672870,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
166745,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
16674785,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16676974,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
16677068,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
16679666,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16679677,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1668004,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
16681655,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16681702,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
16681724,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
16681735,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
16681779,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16681780,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1668195,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
16688985,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
16689024,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
1669449,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16695402,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
166964369,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
16696654,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16696687,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1669983,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16703450,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16703518,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
16703529,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1670468,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16709867,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16713363,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16716113,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16716135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1671756,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1671778,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
16718051,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16721383,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16721394,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16722091,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16723890,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16724611,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16724633,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16725534,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
16726195,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1672635,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
16727121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16727916,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16728997,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16732846,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16732868,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1673478,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
16735696,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1673592,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
16736428,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1674108,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167415272,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
1674335,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1674379,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1674380,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
16744891,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16744982,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
16745941,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16746024,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16746853,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16746864,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16746875,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16747254,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16747265,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16747287,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16747301,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16747312,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16747323,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16747334,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16747389,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16747425,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16747447,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16747458,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16747505,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16749114,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16750406,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
16751589,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16751590,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16752775,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16754500,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1675543,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1675576,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1675587,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1675598,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1675690,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16757145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16760375,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16761130,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16766271,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
16766293,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
16766306,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0
1676637,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
16777870,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
16778704,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1677878,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
16778840,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
16780624,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
16782448,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678257,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
16783225,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
167832668,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1678451,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
16787852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678804,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678815,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678826,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678917,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
